score	sentence	voicevox_says	kuromoji_expects
3	今年の冬は、この色のコートが流行しているらしい。	ことしのふゆわこのいろのこおとがりゅうこおしてえるらしい	ことしのふゆわこのいろのことがりゅうこおしてえるらしい
3	困難な状況を乗り越えるには、一人の力より皆の知恵を集めることが大切だ。	こんなんなじょおきょおのりこえるにわひとりのちからよりみなのちえおあつめることがたいせつだ	こんなんなじょおきょおのりこえるにわいちにんのちからよりみなのちえおあつめることがたいせつだ
3	混んでいて、なかなかタクシーがつかまらない。	こんでえてなかなかたくしいがつかまらない	こんでえてなかなかたくしがつかまらない
3	再三再四注意したにもかかわらず、彼はいっこうに態度を改めようとしない。	さいさんさいしちゅういしたにもかかわらずかれわいっこおにたいどおあらためよおとしない	さいさんさいよんちゅういしたにもかかわらずかれわいっこおにたいどおあらためよおとしない
3	最近は太陽光など、自然のエネルギーが注目されています。	さいきんわたいよおこおなどしぜんのえねるぎいがちゅうもくされてえます	さいきんわたいよおこおなどしぜんのえねるぎがちゅうもくされてえます
3	最終回、彼は獅子奮迅の活躍でチームを逆転勝利に導いた。	さいしゅうかいかれわししふんじんのかつやくでちいむおぎゃくてんしょおりにみちびいた	さいしゅうかいかれわししふんじんのかつやくでちむおぎゃくてんしょおりにみちびいた
3	最終電車のアナウンスが流れるや否や、乗客が一斉にホームへ急いだ。	さいしゅうでんしゃのあなうんすがながれるやいなやじょおきゃくがいっせえにほおむえそいだ	さいしゅうでんしゃのあなうんすがながれるやいなやじょおきゃくがいっせえにほむえそいだ
3	最終盤で相手のミスに救われ、我がチームは辛くも初戦を勝ち抜いた。	さいしゅうばんであいてのみすにすくわれわがちいむわからくもしょせんおかちぬいた	さいしゅうばんであいてのみすにすくわれわがちむわからくもしょせんおかちぬいた
3	最新の調査によると、若い人の約六十パーセントが在宅勤務を希望しているそうです。理由として、通勤時間の節約が最も多く挙げられています。	さいしんのちょおさによるとわかいひとのやくろくじゅっぱあせんとがざいたくきんむおきぼおしてえるそおですりゆうとしてつうきんじかんのせつやくがもっともおくあげられてえます	さいしんのちょおさによるとわかいひとのやくろくじゅうぱせんとがざいたくきんむおきぼおしてえるそおですりゆうとしてつうきんじかんのせつやくがもっともおくあげられてえます
3	最適な配合を見つけるまで、研究チームは何百回もの試行錯誤を重ねてきた。	さいてきなわいごおみつけるまでけんきゅうちいむわなんびゃっかいものしこおさくごおかさねてきた	さいてきなわいごおみつけるまでけんきゅうちむわなんひゃくかいものしこおさくごおかさねてきた
3	災害に備えて、飲料水と食料を最低三日分は確保しておくべきだ。	さいがいにそなえてえんりょおすいとしょくりょおさいてえみっかぶんわかくほしておくべきだ	さいがいにそなえてえんりょおすいとしょくりょおさいてえさんにちぶんわかくほしておくべきだ
